(0.4333505004882812, -0.22266075439453123, 10.24718310546875);(0.23223756103515625, 9.528922607421874, 5.051765502929687)
(0.3950432739257812, -0.2657563842773437, 10.1131078125);(0.17956512451171874, 9.770736975097655, 5.027823486328125)
(0.44053310546874996, -0.26815058593749996, 10.065223779296874);(0.21068974609375, 9.459490759277344, 4.896142395019531)
(0.36391865234375, -0.24660277099609373, 10.031704956054687);(0.15322890625, 9.133879333496093, 5.197811804199218)
(0.40940848388671874, -0.22266075439453123, 10.213664282226562);(-0.29448680419921874, 9.536105212402344, 5.305550878906249)
(0.4572925170898437, -0.229843359375, 9.991003527832031);(-0.24181436767578124, 9.677363110351562, 4.963180041503906)
(0.3711012573242187, -0.26815058593749996, 10.067617980957031);(-0.229843359375, 9.550470422363281, 4.893748193359374)
(0.4285620971679687, -0.2657563842773437, 10.01733974609375);(0.028730419921875, 9.421183532714844, 4.934449621582031)
(0.40940848388671874, -0.239420166015625, 10.038887561035155);(-0.06703764648437499, 9.435548742675781, 5.035006091308594)
(0.4572925170898437, -0.30885201416015623, 10.038887561035155);(-0.00718260498046875, 9.497797985839844, 5.1714755859374995)
(0.4477157104492187, -0.26815058593749996, 10.230423693847655);(-0.016759411621093748, 9.504980590820312, 5.190629199218749)
(0.3806780639648437, -0.2346317626953125, 10.206481677246094);(0.1484405029296875, 9.576806640625, 5.248090039062499)
(0.3758896606445312, -0.2561795776367187, 9.981426721191406);(0.0718260498046875, 9.380482104492186, 5.291185668945312)
(0.39743747558593745, -0.26336218261718747, 10.067617980957031);(-0.047884033203124995, 9.294290844726563, 5.4899044067382805)
(0.33758243408203126, -0.2346317626953125, 10.115502014160155);(0.07422025146484375, 9.449913952636718, 5.4515971801757805)
(0.4165910888671875, -0.24899697265624998, 10.263942517089843);(0.1197100830078125, 9.502586389160156, 5.058948107910156)
(0.46686932373046874, -0.21308394775390624, 10.036493359375);(-0.09337386474609374, 9.390058911132812, 5.260061047363281)
(0.4525041137695312, -0.16519991455078123, 10.034099157714843);(0.2609679809570312, 9.217676391601563, 5.154716174316406)
(0.45010991210937495, -0.2825157958984375, 10.04846436767578);(0.20829554443359374, 9.706093530273437, 5.487510205078125)
(0.3902548706054687, -0.22744915771484372, 10.141838232421874);(0.46208092041015625, 9.4618849609375, 5.5258174316406246)
(0.37828386230468747, -0.21308394775390624, 10.081983190917969);(0.5051765502929687, 9.382876306152344, 5.597643481445312)
(0.41898529052734373, -0.30406361083984373, 10.062829577636718);(0.40462008056640625, 9.3852705078125, 5.566518859863281)
(0.3950432739257812, -0.26815058593749996, 9.95987890625);(0.08379705810546874, 9.1554271484375, 5.604826086425781)
(0.36631285400390623, -0.27293898925781246, 10.062829577636718);(-0.10773907470703124, 9.229647399902344, 5.461173986816406)
(0.39983167724609375, -0.229843359375, 10.01733974609375);(-0.5626373901367188, 9.126696728515624, 5.643133312988281)
(0.4213794921875, -0.1867477294921875, 10.081983190917969);(-0.9888052856445312, 9.236830004882812, 5.425260961914062)
(0.3758896606445312, -0.18914193115234373, 10.096348400878906);(-0.7541735229492187, 9.260772021484375, 5.5449710449218745)
(0.21787235107421873, -0.26815058593749996, 10.067617980957031);(-0.4644751220703125, 9.045293872070312, 5.434837768554687)
(0.4165910888671875, -0.21308394775390624, 10.01015714111328);(-0.51714755859375, 8.992621435546875, 5.698199951171874)
(0.45010991210937495, -0.4381389038085937, 10.065223779296874);(-0.258573779296875, 9.05965908203125, 5.645527514648437)
(0.40940848388671874, -0.2825157958984375, 10.077194787597655);(-0.20350714111328125, 9.07163009033203, 5.468356591796875)
(0.45010991210937495, -0.41419688720703124, 10.254365710449218);(-0.5793968017578125, 9.315838659667968, 5.76523759765625)
(0.40222587890625, -0.411802685546875, 10.065223779296874);(-0.679953271484375, 9.404424121093749, 5.805939025878906)
(0.4261678955078125, -0.28730419921875, 10.103531005859374);(-0.5961562133789062, 9.418789331054686, 5.925649108886718)
(0.40462008056640625, -0.22505495605468748, 9.991003527832031);(-0.833182177734375, 9.277531433105468, 5.724536169433593)
(0.3902548706054687, -0.17238251953125, 10.05564697265625);(-1.0510545288085937, 9.270348828125, 5.6383449096679685)
(0.3854664672851562, -0.21787235107421873, 10.065223779296874);(-1.1563994018554686, 9.093177905273437, 5.367800122070312)
(0.33758243408203126, -0.19632453613281248, 10.168174450683592);(-1.0510545288085937, 9.227253198242186, 5.568913061523437)
(0.42377369384765623, -0.2059013427734375, 10.053252770996092);(-0.7517793212890624, 9.095572106933593, 5.6407391113281244)
(0.3902548706054687, -0.28969840087890625, 10.022128149414062);(-0.6416460449218749, 9.26316622314453, 5.8226984375)
(0.4165910888671875, -0.3016694091796875, 10.117896215820313);(-0.7781155395507812, 9.205705383300781, 5.781997009277344)
(0.3711012573242187, -0.22266075439453123, 10.213664282226562);(-0.9241618408203125, 9.045293872070312, 5.825092639160156)
(0.3758896606445312, -0.2537853759765625, 10.09395419921875);(-0.8643067993164062, 9.481038574218749, 5.91846650390625)
(0.36391865234375, -0.25139117431640623, 9.983820922851562);(-0.7350199096679687, 9.239224206542968, 6.095637426757812)
(0.4908113403320312, -0.2657563842773437, 10.077194787597655);(-0.8020575561523438, 9.291896643066405, 6.030993981933594)
(0.3806780639648437, -0.25139117431640623, 10.09395419921875);(-1.0462661254882812, 9.244012609863281, 5.889736083984375)
(0.3711012573242187, -0.2154781494140625, 9.97184991455078);(-1.1013327636718748, 9.076418493652342, 5.973533142089844)
(0.44532150878906246, -0.239420166015625, 10.1131078125);(-0.8882488159179687, 8.973467822265624, 5.872976672363281)
(0.47644613037109373, -0.19153613281249998, 10.022128149414062);(-1.0869675537109373, 9.205705383300781, 5.681440539550781)
(0.39264907226562495, -0.26815058593749996, 10.127473022460936);(-0.9648632690429687, 9.258377819824219, 5.7891796142578125)
(0.411802685546875, -0.23702596435546874, 10.01015714111328);(-0.9265560424804687, 9.229647399902344, 5.698199951171874)
(0.3064578125, -0.21308394775390624, 10.058041174316406);(-0.852335791015625, 9.095572106933593, 5.817910034179687)
(0.40462008056640625, -0.24181436767578124, 10.070012182617187);(-0.8307879760742187, 9.248801013183593, 5.604826086425781)
(0.4333505004882812, -0.229843359375, 10.117896215820313);(-0.8954314208984374, 9.13627353515625, 5.734112976074218)
(0.3758896606445312, -0.28969840087890625, 10.053252770996092);(-0.9624690673828125, 9.382876306152344, 5.552153649902343)
(0.4165910888671875, -0.21787235107421873, 9.97184991455078);(-0.8810662109374999, 9.272743029785156, 5.592855078125)
(0.3902548706054687, -0.28730419921875, 10.062829577636718);(-1.139639990234375, 9.430760339355468, 5.8083332275390624)
(0.35673604736328124, -0.258573779296875, 10.041281762695311);(-1.1180921752929687, 9.4618849609375, 5.521029028320312)
(0.39264907226562495, -0.1867477294921875, 10.194510668945313);(-1.0941501586914062, 9.184157568359375, 5.6574985229492185)
(0.3711012573242187, -0.21787235107421873, 10.117896215820313);(-1.0678139404296874, 9.3086560546875, 5.5832782714843745)
(0.4165910888671875, -0.22744915771484372, 10.184933862304687);(-0.9864110839843749, 9.265560424804686, 5.561730456542969)
(0.44532150878906246, -0.22026655273437498, 10.062829577636718);(-0.9097966308593749, 9.260772021484375, 5.367800122070312)
(0.3495534423828125, -0.2154781494140625, 10.141838232421874);(-0.9121908325195311, 9.296685046386719, 5.5449710449218745)
(0.43574470214843747, -0.3064578125, 10.058041174316406);(-0.9624690673828125, 9.258377819824219, 5.6383449096679685)
(0.3854664672851562, -0.229843359375, 9.967061511230469);(-0.9457096557617187, 9.26316622314453, 5.446808776855469)
(0.354341845703125, -0.23223756103515625, 10.1131078125);(-0.948103857421875, 9.291896643066405, 5.566518859863281)
(0.4070142822265625, -0.2442085693359375, 10.216058483886718);(-0.7996633544921875, 9.253589416503905, 5.597643481445312)
(0.4285620971679687, -0.2537853759765625, 10.115502014160155);(-0.9959878906249999, 9.3086560546875, 5.6766521362304685)
(0.3687070556640625, -0.26815058593749996, 10.065223779296874);(-1.0510545288085937, 9.267954626464844, 5.911283898925781)
(0.38307226562499996, -0.22026655273437498, 10.060435375976562);(-0.97683427734375, 9.196128576660156, 5.626373901367187)
(0.4165910888671875, -0.19871873779296872, 9.993397729492187);(-1.0175357055664063, 9.093177905273437, 5.6574985229492185)
(0.41419688720703124, -0.3136404174804687, 10.091559997558592);(-1.2282254516601563, 9.212887988281249, 5.6407391113281244)
(0.35673604736328124, -0.2059013427734375, 9.983820922851562);(-1.0773907470703123, 9.227253198242186, 5.686228942871093)
(0.3902548706054687, -0.2609679809570312, 10.13226142578125);(-0.9074024291992187, 9.203311181640624, 5.7149593627929685)
(0.4477157104492187, -0.28012159423828126, 10.180145458984374);(-0.8667010009765624, 9.145850341796875, 5.925649108886718)
(0.40940848388671874, -0.239420166015625, 10.235212097167969);(-0.8499415893554687, 9.1554271484375, 5.932831713867187)
(0.37828386230468747, -0.25139117431640623, 10.0748005859375);(-0.9888052856445312, 9.244012609863281, 5.8083332275390624)
(0.4070142822265625, -0.29927520751953124, 10.058041174316406);(-1.0007762939453124, 9.272743029785156, 5.7077767578125)
(0.3591302490234375, -0.258573779296875, 10.041281762695311);(-1.0319009155273438, 9.282319836425781, 5.655104321289063)
(0.37828386230468747, -0.24660277099609373, 10.079588989257813);(-1.024718310546875, 9.229647399902344, 5.6311623046875)
(0.4261678955078125, -0.22266075439453123, 10.103531005859374);(-1.1348515869140625, 9.251195214843749, 5.623979699707031)
(0.354341845703125, -0.24181436767578124, 10.04846436767578);(-1.0702081420898437, 9.212887988281249, 5.523423229980469)
(0.41419688720703124, -0.23702596435546874, 10.072406384277343);(-0.9864110839843749, 9.239224206542968, 5.616797094726562)
(0.39264907226562495, -0.2561795776367187, 10.189722265624999);(-1.0031704956054688, 9.277531433105468, 5.576095666503906)
(0.37828386230468747, -0.21068974609375, 10.127473022460936);(-1.0007762939453124, 9.246406811523437, 5.736507177734374)
(0.44053310546874996, -0.19632453613281248, 10.019733947753906);(-0.9624690673828125, 9.255983618164063, 5.556942053222656)
(0.3806780639648437, -0.2561795776367187, 9.991003527832031);(-0.8882488159179687, 9.3086560546875, 5.549759448242187)
(0.39983167724609375, -0.239420166015625, 10.122684619140625);(-0.9816226806640624, 9.203311181640624, 5.674257934570313)
(0.354341845703125, -0.2561795776367187, 10.096348400878906);(-1.0199299072265624, 9.212887988281249, 5.7077767578125)
