(0.0, 0.0, 0.0);(0.0, 0.0, 0.0)
(-9.545682019042967, 0.8092401611328125, -0.59376201171875);(-0.7110778930664062, 9.428366137695312, 5.353434912109375)
(-9.514557397460937, 0.8020575561523438, -0.5458779785156249);(-0.6440402465820312, 9.361328491210937, 5.331887097167969)
(-9.528922607421874, 0.8188169677734375, -0.6105214233398437);(-0.6440402465820312, 9.375693701171874, 5.434837768554687)
(-9.53131680908203, 0.8092401611328125, -0.6440402465820312);(-0.6296750366210937, 9.380482104492186, 5.394136340332031)
(-9.617508068847656, 0.7757213378906249, -0.7398083129882812);(-0.6105214233398437, 9.390058911132812, 5.422866760253906)
(-9.516951599121093, 0.7972691528320313, -0.6344634399414062);(-0.5985504150390625, 9.368511096191405, 5.533000036621093)
(-9.64623848876953, 0.8092401611328125, -0.5913678100585937);(-0.5770026000976562, 9.251195214843749, 5.322310290527343)
(-9.502586389160156, 0.8499415893554687, -0.5913678100585937);(-0.6296750366210937, 9.287108239746093, 5.379771130371093)
(-9.526528405761718, 0.8283937744140625, -0.6488286499023437);(-0.6679822631835937, 9.287108239746093, 5.379771130371093)
(-9.504980590820312, 0.8116343627929687, -0.6296750366210937);(-0.6607996582031249, 9.169792358398437, 5.437231970214843)
(-9.497797985839844, 0.7900865478515624, -0.6392518432617187);(-0.6607996582031249, 9.2320416015625, 5.61200869140625)
(-9.464279162597656, 0.8571241943359375, -0.5291185668945312);(-0.6775590698242188, 9.244012609863281, 5.360617517089843)
(-9.543287817382812, 0.8283937744140625, -0.5530605834960938);(-0.6440402465820312, 9.370905297851563, 5.530605834960937)
(-9.528922607421874, 0.82360537109375, -0.6105214233398437);(-0.6200982299804687, 9.272743029785156, 5.456385583496093)
(-9.591171850585937, 0.7110778930664062, -0.6512228515624999);(-0.5793968017578125, 9.296685046386719, 5.161898779296875)
(-9.6151138671875, 0.8259995727539062, -0.6512228515624999);(-0.5865794067382812, 9.320627062988281, 5.2648494506835934)
(-9.526528405761718, 0.8259995727539062, -0.4908113403320312);(-0.59376201171875, 9.210493786621093, 5.432443566894531)
(-9.543287817382812, 0.842758984375, -0.63206923828125);(-0.6679822631835937, 9.440337145996093, 5.475539196777343)
(-9.516951599121093, 0.8547299926757812, -0.6057330200195312);(-0.6584054565429687, 9.440337145996093, 5.437231970214843)
(-9.548076220703125, 0.7565677246093749, -0.5386953735351562);(-0.7350199096679687, 9.287108239746093, 5.379771130371093)
(-9.471461767578125, 0.82360537109375, -0.6416460449218749);(-0.7517793212890624, 9.349357482910156, 5.398924743652343)
(-9.560047229003906, 0.8355763793945312, -0.5626373901367188);(-0.6655880615234374, 9.334992272949219, 5.475539196777343)
(-9.502586389160156, 0.8595183959960937, -0.5602431884765625);(-0.7637503295898437, 9.370905297851563, 5.461173986816406)
(-9.533711010742186, 0.6775590698242188, -0.6560112548828124);(-0.7996633544921875, 9.373299499511718, 5.389347937011719)
(-9.49300958251953, 0.8690952026367187, -0.7493851196289062);(-0.718260498046875, 9.356540087890625, 5.439626171875)
(-9.610325463867188, 0.852335791015625, -0.4860229370117187);(-0.7350199096679687, 9.358934289550781, 5.4013189453125)
(-9.404424121093749, 0.8307879760742187, -0.5961562133789062);(-0.6512228515624999, 9.200916979980468, 5.295974072265625)
(-9.65342109375, 0.7852981445312499, -0.5363011718749999);(-0.622492431640625, 9.208099584960937, 5.216965417480468)
(-9.516951599121093, 0.8355763793945312, -0.5434837768554687);(-0.55545478515625, 9.45470235595703, 5.346252307128906)
(-9.516951599121093, 0.7278373046875, -0.5698199951171875);(-0.42377369384765623, 9.363722692871093, 5.224148022460938)
(-9.593566052246093, 0.699106884765625, -0.5506663818359374);(-0.40462008056640625, 9.255983618164063, 5.082890124511718)
(-9.603142858886718, 0.7637503295898437, -0.5027823486328125);(-0.13646949462890623, 9.430760339355468, 5.473144995117187)
(-9.540893615722656, 0.612915625, -0.689530078125);(-0.09337386474609374, 9.41639512939453, 5.248090039062499)
(-9.53131680908203, 0.7278373046875, -0.6464344482421874);(-0.16041151123046873, 9.459490759277344, 5.250484240722656)
(-9.5001921875, 0.8762778076171874, -0.6871358764648438);(-0.28490999755859375, 9.3852705078125, 5.315127685546875)
(-9.5001921875, 0.8212111694335937, -0.5363011718749999);(-0.8259995727539062, 9.452308154296874, 5.1882349975585935)
(-9.45470235595703, 0.7781155395507812, -0.4836287353515625);(-1.0295067138671874, 9.449913952636718, 5.4899044067382805)
(-9.495403784179686, 0.9504980590820312, -0.5817910034179687);(-0.9050082275390624, 9.5001921875, 5.310339282226562)
(-9.521740002441407, 0.833182177734375, -0.6392518432617187);(-0.70868369140625, 9.425971936035156, 5.200206005859375)
(-9.488221179199218, 0.86191259765625, -0.584185205078125);(-0.6607996582031249, 9.3086560546875, 5.212177014160156)
(-9.459490759277344, 0.8212111694335937, -0.63206923828125);(-0.5482721801757812, 9.469067565917967, 5.3390697021484375)
(-9.533711010742186, 0.8307879760742187, -0.5434837768554687);(-0.47884033203125, 9.574412438964844, 5.1882349975585935)
(-9.536105212402344, 0.7757213378906249, -0.6536170532226562);(-0.33039982910156246, 9.442731347656249, 5.03740029296875)
(-9.562441430664062, 0.7206546997070312, -0.507570751953125);(-0.622492431640625, 9.56962403564453, 5.178658190917968)
(-9.562441430664062, 0.74699091796875, -0.5746083984375);(-0.4644751220703125, 9.612719665527344, 5.027823486328125)
(-9.53131680908203, 0.7278373046875, -0.6344634399414062);(-0.44053310546874996, 9.368511096191405, 4.867411975097656)
(-9.536105212402344, 0.8164227661132812, -0.5746083984375);(-0.4644751220703125, 9.4618849609375, 4.991910461425781)
(-9.370905297851563, 0.6344634399414062, -0.4908113403320312);(-0.5051765502929687, 9.428366137695312, 5.181052392578125)
(-9.521740002441407, 0.814028564453125, -0.4740519287109375);(-0.5578489868164063, 9.370905297851563, 5.145139367675781)
(-9.545682019042967, 0.8020575561523438, -0.5674257934570313);(-0.7254431030273437, 9.41639512939453, 5.214571215820312)
(-9.390058911132812, 0.8547299926757812, -0.6416460449218749);(-0.8738836059570312, 9.406818322753905, 5.183446594238281)
(-9.622296472167967, 0.8475473876953125, -0.5961562133789062);(-0.8116343627929687, 9.459490759277344, 5.286397265624999)
(-9.528922607421874, 0.8690952026367187, -0.737414111328125);(-0.6775590698242188, 9.488221179199218, 4.9416322265625)
(-9.356540087890625, 0.8451531860351562, -0.7661445312499999);(-0.7302315063476562, 9.380482104492186, 4.955997436523437)
(-9.519345800781249, 0.8188169677734375, -0.5482721801757812);(-0.6655880615234374, 9.323021264648437, 4.99909306640625)
(-9.5001921875, 0.814028564453125, -0.5458779785156249);(-0.737414111328125, 9.45470235595703, 5.312733483886719)
(-9.485826977539062, 0.8499415893554687, -0.6057330200195312);(-0.6631938598632812, 9.344569079589844, 5.214571215820312)
(-9.509768994140625, 0.8667010009765624, -0.6153098266601562);(-0.6200982299804687, 9.370905297851563, 5.310339282226562)
(-9.528922607421874, 0.6727706665039062, -0.7589619262695312);(-0.6607996582031249, 9.497797985839844, 5.374982727050781)
(-9.521740002441407, 0.7972691528320313, -0.699106884765625);(-0.6296750366210937, 9.466673364257812, 5.2073886108398435)
(-9.512163195800781, 0.7948749511718749, -0.507570751953125);(-0.6823474731445313, 9.485826977539062, 5.039794494628906)
(-9.521740002441407, 0.7661445312499999, -0.5985504150390625);(-0.6344634399414062, 9.394847314453125, 5.0182466796875)
(-9.552864624023437, 0.8379705810546875, -0.63206923828125);(-0.6631938598632812, 9.466673364257812, 5.267243652343749)
(-9.392453112792968, 0.8595183959960937, -0.7637503295898437);(-0.565031591796875, 9.497797985839844, 5.329492895507812)
(-9.600748657226562, 0.8212111694335937, -0.6177040283203125);(-0.5698199951171875, 9.435548742675781, 5.276820458984375)
(-9.564835632324218, 0.8307879760742187, -0.63206923828125);(-0.6679822631835937, 9.3086560546875, 5.068524914550781)
(-9.557653027343749, 0.7972691528320313, -0.7613561279296874);(-0.699106884765625, 9.3086560546875, 5.305550878906249)
(-9.375693701171874, 0.8714894042968749, -0.7134720947265625);(-0.7302315063476562, 9.351751684570312, 5.228936425781249)
(-9.624690673828125, 0.8068459594726562, -0.565031591796875);(-0.7852981445312499, 9.445125549316407, 5.252878442382812)
(-9.651026892089844, 0.814028564453125, -0.6105214233398437);(-0.6967126831054687, 9.380482104492186, 5.250484240722656)
(-9.476250170898437, 0.8259995727539062, -0.5626373901367188);(-0.7158662963867187, 9.409212524414063, 5.140350964355468)
(-9.488221179199218, 0.6344634399414062, -0.5889736083984375);(-0.689530078125, 9.421183532714844, 5.1523219726562495)
