(0.277727392578125, 1.1252747802734375, 10.1131078125);(0.36631285400390623, 9.497797985839844, 4.608838195800781)
(0.04548983154296875, 1.1109095703125, 9.97903251953125);(0.718260498046875, 9.34696328125, 4.620809204101562)
(0.14604630126953125, 1.120486376953125, 10.002974536132811);(0.4333505004882812, 9.694122521972655, 4.76924970703125)
(0.10773907470703124, 1.0366893188476562, 10.043675964355469);(-0.36631285400390623, 9.749189160156249, 4.886565588378906)
(-0.39264907226562495, 2.7341782958984373, 11.212046374511718);(-0.373495458984375, 9.382876306152344, 4.611232397460937)
(0.11013327636718749, 1.2761094848632812, 9.90241806640625);(-0.2657563842773437, 9.435548742675781, 4.65432802734375)
(-0.0383072265625, 1.0630255371093749, 10.002974536132811);(0.17477672119140625, 9.512163195800781, 4.747701892089843)
(0.12449848632812499, 1.1755530151367186, 10.089165795898436);(0.6105214233398437, 9.636661682128906, 4.726154077148437)
(0.16041151123046873, 0.9313444458007812, 9.9981861328125);(0.5602431884765625, 9.555258825683593, 4.714183068847656)
(0.03591302490234375, 1.0199299072265624, 10.101136804199218);(0.5961562133789062, 9.528922607421874, 4.762067102050781)
(0.12689268798828124, 1.0414777221679687, 9.981426721191406);(0.584185205078125, 9.543287817382812, 4.721365673828124)
(0.076614453125, 0.9840168823242187, 9.95987890625);(0.5913678100585937, 9.643844287109374, 5.054159704589844)
(0.08379705810546874, 1.1013327636718748, 10.014945544433592);(0.19393033447265623, 9.555258825683593, 4.771643908691406)
(0.07900865478515624, 1.0295067138671874, 10.031704956054687);(0.36391865234375, 9.488221179199218, 5.006275671386718)
(0.09337386474609374, 1.0773907470703123, 9.964667309570311);(0.22266075439453123, 9.483432775878907, 4.704606262207031)
(0.0047884033203125, 1.199495031738281, 9.967061511230469);(0.11013327636718749, 9.457096557617186, 4.726154077148437)
(0.11731588134765625, 1.0702081420898437, 10.029310754394531);(0.4261678955078125, 9.447519750976562, 4.838681555175781)
(0.15562310791015624, 2.6982652709960937, 10.352527978515624);(0.44053310546874996, 9.481038574218749, 4.944026428222656)
(0.4213794921875, 1.2952630981445312, 9.789890588378906);(0.41419688720703124, 9.574412438964844, 4.8889597900390624)
(0.2657563842773437, 1.0295067138671874, 10.026916552734374);(0.3184288208007812, 9.605537060546874, 4.821922143554687)
(0.12210428466796874, 1.0486603271484374, 9.873687646484374);(0.3064578125, 9.488221179199218, 5.0182466796875)
(0.02633621826171875, 0.9864110839843749, 10.002974536132811);(0.43574470214843747, 9.41639512939453, 5.061342309570312)
(0.1197100830078125, 1.2234370483398436, 10.067617980957031);(0.48123453369140623, 9.459490759277344, 5.0757075195312495)
(0.07422025146484375, 1.0678139404296874, 10.000580334472655);(0.4381389038085937, 9.457096557617186, 4.781220715332031)
(0.05985504150390625, 1.1851298217773436, 10.019733947753906);(0.21787235107421873, 9.476250170898437, 4.9823336547851556)
(0.11252747802734374, 0.93852705078125, 9.97184991455078);(0.5602431884765625, 9.248801013183593, 4.8506525634765625)
(0.055066638183593745, 1.1420341918945311, 10.24718310546875);(0.5339069702148437, 9.457096557617186, 4.903325)
(0.08858546142578125, 1.1252747802734375, 9.847351428222655);(0.2442085693359375, 9.56962403564453, 5.181052392578125)
(0.105344873046875, 1.0726023437499999, 10.04846436767578);(0.19871873779296872, 9.519345800781249, 5.070919116210937)
(0.011971008300781249, 1.1037269653320312, 10.002974536132811);(0.22505495605468748, 9.473855969238281, 4.948814831542968)
