(-9.497797985839844, -1.01514150390625, -0.16280571289062498);(-3.9887399658203124, 8.532934716796875, 5.128379956054687)
(-9.548076220703125, -1.0079588989257813, -0.17956512451171874);(-4.132392065429687, 8.413224633789062, 5.166687182617188)
(-9.552864624023437, -0.948103857421875, -0.15322890625);(-4.062960217285156, 8.413224633789062, 5.087678527832031)
(-9.524134204101562, -0.9002198242187499, -0.1197100830078125);(-4.074931225585937, 8.525752111816406, 5.221753820800781)
(-9.588777648925781, -0.97683427734375, -0.28969840087890625);(-4.060566015625, 8.590395556640624, 5.149927770996094)
(-9.548076220703125, -1.0103531005859374, -0.11252747802734374);(-4.031835595703125, 8.532934716796875, 5.104437939453125)
(-9.564835632324218, -0.7805097412109374, -0.16998831787109375);(-4.053383410644531, 8.341398583984375, 5.157110375976562)
(-9.581595043945311, -0.9409212524414062, -0.13407529296874998);(-4.053383410644531, 8.398859423828124, 5.161898779296875)
(-9.514557397460937, -1.0031704956054688, -0.143652099609375);(-4.0988732421875, 8.48505068359375, 5.1882349975585935)
(-9.526528405761718, -0.8068459594726562, -0.13168109130859373);(-4.1563340820312495, 8.425195642089843, 5.360617517089843)
(-9.548076220703125, -0.9864110839843749, -0.13407529296874998);(-4.218583325195312, 8.334215979003906, 5.231330627441406)
(-9.574412438964844, -0.9026140258789062, -0.20829554443359374);(-4.237736938476562, 8.358157995605469, 5.1523219726562495)
(-9.536105212402344, -0.9337386474609375, -0.11252747802734374);(-4.240131140136718, 8.327033374023436, 5.104437939453125)
(-9.593566052246093, -0.9816226806640624, -0.08379705810546874);(-4.261678955078125, 8.475473876953124, 5.2624552490234375)
(-9.555258825683593, -0.9600748657226562, -0.18914193115234373);(-4.283226770019531, 8.386888415527343, 5.149927770996094)
(-9.591171850585937, -0.9983820922851562, -0.19393033447265623);(-4.352658618164062, 8.441955053710936, 5.109226342773437)
(-9.543287817382812, -0.948103857421875, -0.2561795776367187);(-4.319139794921875, 8.367734802246094, 5.106832141113281)
(-9.572018237304688, -0.967257470703125, -0.05027823486328125);(-4.201823913574218, 8.422801440429687, 5.360617517089843)
(-9.440337145996093, -0.9911994873046874, -0.11252747802734374);(-4.151545678710937, 8.336610180664062, 5.054159704589844)
(-9.576806640625, -0.9433154541015625, -0.16998831787109375);(-4.185064501953125, 8.453926062011718, 5.327098693847656)
(-9.557653027343749, -0.9792284790039062, -0.181959326171875);(-4.158728283691406, 8.458714465332031, 5.1690813842773435)
(-9.516951599121093, -0.9624690673828125, -0.13407529296874998);(-4.2137949218749995, 8.449137658691406, 5.073313317871094)
(-9.504980590820312, -0.948103857421875, -0.17477672119140625);(-4.2688615600585935, 8.47786807861328, 5.073313317871094)
(-9.643844287109374, -0.9600748657226562, -0.16280571289062498);(-4.146757275390625, 8.468291271972657, 5.202600207519531)
(-9.56962403564453, -0.928950244140625, -0.16041151123046873);(-4.218583325195312, 8.396465222167969, 4.939238024902344)
(-9.562441430664062, -0.9457096557617187, -0.10295067138671875);(-4.285620971679688, 8.470685473632813, 5.109226342773437)
(-9.514557397460937, -0.9911994873046874, -0.0909796630859375);(-4.235342736816406, 8.432378247070313, 5.058948107910156)
(-9.545682019042967, -0.9504980590820312, -0.1292868896484375);(-4.2497079467773435, 8.406042028808594, 5.070919116210937)
(-9.516951599121093, -0.9935936889648437, -0.02154781494140625);(-4.311957189941406, 8.434772448730468, 5.090072729492187)
(-9.514557397460937, -0.9528922607421875, -0.01915361328125);(-4.141968872070312, 8.40843623046875, 5.080495922851562)
(-9.387664709472656, -1.0678139404296874, -0.08379705810546874);(-4.3813890380859375, 8.480262280273436, 4.965574243164062)
