(0.23223756103515625, 0.1149216796875, 10.031704956054687);(0.612915625, 9.696516723632811, 1.455674609375)
(0.22266075439453123, 0.05746083984375, 9.97184991455078);(0.5985504150390625, 9.667786303710937, 1.3718775512695311)
(0.2346317626953125, 0.09337386474609374, 10.0748005859375);(0.5602431884765625, 9.758765966796874, 1.4101847778320311)
(0.28969840087890625, 0.07422025146484375, 10.089165795898436);(0.5195417602539062, 9.79946739501953, 1.3311761230468748)
(0.2753331909179687, 0.09337386474609374, 10.101136804199218);(0.584185205078125, 9.643844287109374, 1.3718775512695311)
(0.258573779296875, 0.09576806640624999, 10.17056865234375);(0.6009446166992187, 9.631873278808593, 1.419761584472656)
(0.239420166015625, 0.05746083984375, 10.01733974609375);(0.5722141967773438, 9.72285294189453, 1.4413093994140624)
(0.2920926025390625, 0.1388636962890625, 10.235212097167969);(0.565031591796875, 9.701305126953125, 1.4101847778320311)
(0.3016694091796875, 0.09816226806640624, 9.976638317871092);(0.6368576416015624, 9.708487731933593, 1.4628572143554686)
(0.23223756103515625, 0.06703764648437499, 10.08677159423828);(0.6488286499023437, 9.727641345214844, 1.448492004394531)
(0.39743747558593745, 0.062249243164062495, 10.263942517089843);(0.63206923828125, 9.696516723632811, 1.4413093994140624)
(0.28969840087890625, 0.08858546142578125, 10.096348400878906);(0.6177040283203125, 9.682151513671874, 1.3958195678710936)
(0.4525041137695312, 0.016759411621093748, 10.05564697265625);(0.622492431640625, 9.6151138671875, 1.429338391113281)
(0.24899697265624998, 0.1388636962890625, 10.070012182617187);(0.6081272216796875, 9.583989245605467, 1.4221557861328125)
(0.29927520751953124, 0.0718260498046875, 10.079588989257813);(0.6296750366210937, 9.651026892089844, 1.3527239379882812)
(0.26336218261718747, 0.08379705810546874, 10.134655627441406);(0.6344634399414062, 9.512163195800781, 1.4221557861328125)
(0.258573779296875, 0.1149216796875, 10.122684619140625);(0.7637503295898437, 9.689334118652344, 1.4413093994140624)
(0.2537853759765625, 0.0718260498046875, 10.223241088867187);(0.6392518432617187, 9.74200655517578, 1.3407529296874998)
(0.239420166015625, 0.08140285644531249, 10.220846887207031);(0.5746083984375, 9.634267480468749, 1.2425906616210938)
(0.24660277099609373, 0.08140285644531249, 9.97184991455078);(0.6440402465820312, 9.696516723632811, 1.438915197753906)
(0.3064578125, 0.08379705810546874, 10.031704956054687);(0.59376201171875, 9.672574707031249, 1.3431471313476562)
(0.26336218261718747, 0.040701428222656245, 10.04846436767578);(0.63206923828125, 9.713276135253906, 1.2904746948242187)
(0.2537853759765625, 0.06464344482421874, 10.172962854003906);(0.59376201171875, 9.775525378417969, 1.3551181396484375)
(0.2657563842773437, 0.105344873046875, 10.077194787597655);(0.6584054565429687, 9.701305126953125, 1.158793603515625)
(0.2825157958984375, 0.12449848632812499, 10.05564697265625);(0.612915625, 9.686939916992188, 1.4987702392578124)
(0.23223756103515625, 0.10773907470703124, 10.175357055664062);(0.5626373901367188, 9.725247143554688, 1.1372457885742187)
(0.296881005859375, 0.07422025146484375, 10.070012182617187);(0.6584054565429687, 9.636661682128906, 1.429338391113281)
(0.28490999755859375, 0.11252747802734374, 10.144232434082031);(0.6153098266601562, 9.651026892089844, 1.3024457031249999)
(0.26815058593749996, 0.181959326171875, 10.165780249023436);(0.7445967163085937, 9.624690673828125, 1.3168109130859373)
(0.26815058593749996, 0.05746083984375, 10.1131078125);(0.5482721801757812, 9.797073193359374, 1.3144167114257812)
(0.25139117431640623, 0.1149216796875, 10.050858569335936);(0.6392518432617187, 9.631873278808593, 1.2856862915039062)
(0.277727392578125, 0.05027823486328125, 10.096348400878906);(0.469263525390625, 9.68454571533203, 1.2497732666015624)
(0.2825157958984375, 0.09816226806640624, 10.058041174316406);(0.603338818359375, 9.710881933593749, 1.3359645263671873)
(0.15562310791015624, 0.11013327636718749, 10.101136804199218);(0.63206923828125, 9.665392102050781, 1.254561669921875)
(0.25139117431640623, 0.06703764648437499, 10.13226142578125);(0.6871358764648438, 9.765948571777344, 1.2976572998046874)
(0.26815058593749996, 0.11013327636718749, 10.077194787597655);(0.47644613037109373, 9.787496386718749, 1.2713210815429687)
(0.27293898925781246, 0.14125789794921875, 9.97184991455078);(0.6679822631835937, 9.627084875488281, 1.3670891479492187)
(0.239420166015625, 0.1292868896484375, 9.95987890625);(0.6512228515624999, 9.68454571533203, 1.2832920898437499)
(0.25139117431640623, 0.13646949462890623, 10.144232434082031);(0.6847416748046875, 9.679757312011718, 1.37906015625)
(0.23223756103515625, 0.09576806640624999, 10.122684619140625);(0.6272808349609375, 9.694122521972655, 1.4221557861328125)
(0.23223756103515625, 0.143652099609375, 10.108319409179687);(0.6392518432617187, 9.706093530273437, 1.3168109130859373)
(0.2753331909179687, 0.05985504150390625, 10.026916552734374);(0.6584054565429687, 9.682151513671874, 1.3646949462890625)
(0.277727392578125, 0.08140285644531249, 10.077194787597655);(0.6296750366210937, 9.787496386718749, 1.350329736328125)
(0.24899697265624998, 0.08858546142578125, 10.160991845703125);(0.6512228515624999, 9.672574707031249, 1.3144167114257812)
(0.258573779296875, 0.11252747802734374, 10.189722265624999);(0.6488286499023437, 9.677363110351562, 1.3144167114257812)
(0.2657563842773437, 0.12449848632812499, 10.12507882080078);(0.6009446166992187, 9.6917283203125, 1.3072341064453123)
(0.26815058593749996, 0.11013327636718749, 10.110713610839843);(0.5985504150390625, 9.603142858886718, 1.3048399047851562)
(0.24899697265624998, 0.0718260498046875, 9.981426721191406);(0.6919242797851562, 9.708487731933593, 1.3407529296874998)
(0.32082302246093747, 0.105344873046875, 10.0748005859375);(0.6105214233398437, 9.713276135253906, 1.2378022583007813)
(0.15322890625, 0.07422025146484375, 9.95987890625);(0.6655880615234374, 9.651026892089844, 1.2569558715820313)
(0.239420166015625, 0.086191259765625, 10.103531005859374);(0.6464344482421874, 9.665392102050781, 1.2378022583007813)
(0.25139117431640623, 0.040701428222656245, 10.058041174316406);(0.6272808349609375, 9.677363110351562, 1.3263877197265623)
(0.23223756103515625, 0.07422025146484375, 10.084377392578125);(0.5746083984375, 9.521740002441407, 1.1444283935546875)
(0.2705447875976562, 0.14125789794921875, 10.137049829101562);(0.6488286499023437, 9.636661682128906, 1.5179238525390624)
(0.26336218261718747, 0.05746083984375, 10.031704956054687);(0.46208092041015625, 9.670180505371093, 1.0486603271484374)
(0.2561795776367187, 0.05746083984375, 10.01015714111328);(0.6631938598632812, 9.579200842285156, 1.3527239379882812)
(0.23702596435546874, 0.0526724365234375, 9.9981861328125);(0.6536170532226562, 9.74200655517578, 1.2210428466796874)
(0.24899697265624998, 0.12449848632812499, 10.115502014160155);(0.6512228515624999, 9.634267480468749, 1.2593500732421874)
(0.28012159423828126, 0.09816226806640624, 10.012551342773437);(0.48123453369140623, 9.624690673828125, 1.1324573852539062)
(0.22744915771484372, 0.05985504150390625, 10.038887561035155);(0.6344634399414062, 9.679757312011718, 1.0917559570312498)
(0.27293898925781246, 0.10295067138671875, 10.060435375976562);(0.51714755859375, 9.655815295410155, 1.1061211669921875)
(0.258573779296875, 0.076614453125, 10.060435375976562);(0.699106884765625, 9.64623848876953, 1.0702081420898437)
(0.258573779296875, 0.10773907470703124, 10.072406384277343);(0.6751648681640625, 9.6151138671875, 1.1180921752929687)
(0.21787235107421873, 0.14125789794921875, 10.029310754394531);(0.6679822631835937, 9.509768994140625, 1.235408056640625)
(0.17238251953125, 0.08858546142578125, 10.1131078125);(0.6272808349609375, 9.643844287109374, 1.1133037719726562)
(0.28969840087890625, 0.06464344482421874, 10.046070166015625);(0.6272808349609375, 9.557653027343749, 1.0534487304687499)
(0.19871873779296872, 0.11252747802734374, 10.0748005859375);(0.7158662963867187, 9.624690673828125, 1.120486376953125)
(0.239420166015625, 0.07422025146484375, 10.012551342773437);(0.6488286499023437, 9.648632690429688, 1.0103531005859374)
(0.2442085693359375, 0.09337386474609374, 10.105925207519531);(0.6631938598632812, 9.672574707031249, 1.0438719238281249)
(0.239420166015625, 0.12689268798828124, 10.022128149414062);(0.6512228515624999, 9.624690673828125, 1.0749965454101562)
(0.22505495605468748, 0.08379705810546874, 10.050858569335936);(0.6751648681640625, 9.593566052246093, 1.0845733520507812)
(0.21308394775390624, 0.1005564697265625, 10.072406384277343);(0.6105214233398437, 9.629479077148437, 1.024718310546875)
(0.229843359375, 0.105344873046875, 10.115502014160155);(0.689530078125, 9.648632690429688, 0.9888052856445312)
(0.22505495605468748, 0.07900865478515624, 10.007762939453125);(0.612915625, 9.619902270507811, 0.9864110839843749)
(0.26815058593749996, 0.06943184814453125, 10.20887587890625);(0.5961562133789062, 9.627084875488281, 1.0127473022460938)
(0.239420166015625, 0.16998831787109375, 10.072406384277343);(0.6488286499023437, 9.581595043945311, 0.9720458740234375)
(0.26815058593749996, 0.13407529296874998, 10.134655627441406);(0.6368576416015624, 9.622296472167967, 0.928950244140625)
(0.28012159423828126, 0.11013327636718749, 10.09395419921875);(0.6368576416015624, 9.641450085449218, 0.8858546142578124)
(0.2657563842773437, 0.09337386474609374, 10.041281762695311);(0.5985504150390625, 9.658209497070311, 0.9983820922851562)
(0.28012159423828126, 0.08140285644531249, 10.13226142578125);(0.6440402465820312, 9.696516723632811, 0.948103857421875)
(0.2442085693359375, 0.12210428466796874, 10.1131078125);(0.6631938598632812, 9.662997900390625, 0.8954314208984374)
(0.2920926025390625, 0.07422025146484375, 10.067617980957031);(0.8188169677734375, 9.605537060546874, 1.1540052001953125)
(0.24899697265624998, 0.0718260498046875, 10.096348400878906);(0.6536170532226562, 9.787496386718749, 0.8882488159179687)
(0.2753331909179687, 0.08379705810546874, 10.0748005859375);(0.6871358764648438, 9.605537060546874, 1.0749965454101562)
(0.2537853759765625, 0.06703764648437499, 10.041281762695311);(0.6751648681640625, 9.80665, 0.9888052856445312)
(0.24660277099609373, 0.07422025146484375, 10.058041174316406);(0.612915625, 9.536105212402344, 1.0031704956054688)
(0.2346317626953125, 0.11731588134765625, 10.129867224121092);(0.6512228515624999, 9.548076220703125, 1.005564697265625)
(0.2753331909179687, 0.11013327636718749, 10.053252770996092);(0.6943184814453125, 9.593566052246093, 1.139639990234375)
(0.29927520751953124, 0.07900865478515624, 10.012551342773437);(0.6967126831054687, 9.65342109375, 1.22583125)
(0.25139117431640623, 0.047884033203124995, 10.077194787597655);(0.6200982299804687, 9.660603698730467, 1.216254443359375)
(0.2753331909179687, 0.08858546142578125, 10.204087475585936);(0.5578489868164063, 9.667786303710937, 1.1085153686523437)
(0.296881005859375, 0.11013327636718749, 10.01733974609375);(0.5315127685546874, 9.622296472167967, 1.3192051147460937)
(0.3064578125, 0.06464344482421874, 10.050858569335936);(0.6368576416015624, 9.631873278808593, 1.209071838378906)
(0.26815058593749996, 0.1388636962890625, 9.97903251953125);(0.5386953735351562, 9.636661682128906, 1.1037269653320312)
(0.229843359375, 0.06464344482421874, 9.976638317871092);(0.5602431884765625, 9.64623848876953, 1.2808978881835937)
(0.26815058593749996, 0.105344873046875, 10.08677159423828);(0.5602431884765625, 9.670180505371093, 1.3670891479492187)
(0.26336218261718747, 0.07900865478515624, 9.969455712890625);(0.5961562133789062, 9.698910925292969, 1.3862427612304686)
(0.2705447875976562, 0.1005564697265625, 10.13226142578125);(0.6871358764648438, 9.639055883789062, 1.2378022583007813)
(0.277727392578125, 0.02633621826171875, 10.065223779296874);(0.7613561279296874, 9.677363110351562, 1.3000515014648437)
(0.3016694091796875, 0.08140285644531249, 10.05564697265625);(0.6272808349609375, 9.686939916992188, 1.3215993164062498)
(0.2705447875976562, 0.05746083984375, 10.012551342773437);(0.5458779785156249, 9.694122521972655, 1.2521674682617188)
(0.4429273071289062, 0.0718260498046875, 10.098742602539062);(0.55545478515625, 9.655815295410155, 1.4221557861328125)
(0.2753331909179687, 0.0526724365234375, 10.101136804199218);(0.5291185668945312, 9.68454571533203, 1.3623007446289062)
(0.26815058593749996, 0.05746083984375, 10.024522351074218);(0.5674257934570313, 9.65342109375, 1.6472107421875)
(0.2657563842773437, 0.143652099609375, 10.137049829101562);(0.5961562133789062, 9.701305126953125, 1.467645617675781)
(0.28490999755859375, 0.086191259765625, 10.070012182617187);(0.5817910034179687, 9.751583361816406, 1.4796166259765624)
(0.23702596435546874, 0.105344873046875, 10.089165795898436);(0.6392518432617187, 9.725247143554688, 1.5011644409179687)
(0.2705447875976562, 0.09337386474609374, 10.256759912109374);(0.51714755859375, 9.643844287109374, 1.5490484741210937)
(0.22505495605468748, 0.05027823486328125, 9.97184991455078);(0.5770026000976562, 9.749189160156249, 1.37906015625)
(0.2561795776367187, 0.033518823242187495, 10.067617980957031);(0.5698199951171875, 9.76116016845703, 1.3215993164062498)
(0.239420166015625, 0.07422025146484375, 10.122684619140625);(0.6081272216796875, 9.7683427734375, 1.4173673828125)
(0.181959326171875, 0.03591302490234375, 10.079588989257813);(0.5195417602539062, 9.670180505371093, 1.3072341064453123)
(0.3184288208007812, 0.062249243164062495, 10.05564697265625);(0.6057330200195312, 9.715670336914062, 1.675941162109375)
(0.21308394775390624, 0.06464344482421874, 10.091559997558592);(0.6368576416015624, 9.732429748535155, 1.5490484741210937)
(0.28012159423828126, 0.13407529296874998, 10.096348400878906);(0.5315127685546874, 9.665392102050781, 1.5658078857421873)
(0.28012159423828126, 0.09337386474609374, 10.062829577636718);(0.5027823486328125, 9.631873278808593, 1.6112977172851561)
(0.2657563842773437, 0.076614453125, 10.259154113769531);(0.5315127685546874, 9.619902270507811, 1.7022773803710936)
(0.3136404174804687, 0.11013327636718749, 9.988609326171874);(0.5985504150390625, 9.715670336914062, 1.6711527587890624)
(0.21068974609375, 0.11731588134765625, 10.026916552734374);(0.5985504150390625, 9.677363110351562, 1.6232687255859375)
