(0.28490999755859375, -0.15322890625, 10.070012182617187);(-1.936909143066406, 9.402029919433593, 0.6248866333007812)
(0.32082302246093747, 0.016759411621093748, 10.091559997558592);(-1.944091748046875, 9.485826977539062, 0.6775590698242188)
(0.30406361083984373, 0.02633621826171875, 10.060435375976562);(-1.9512743530273435, 9.330203869628905, 0.6919242797851562)
(0.316034619140625, 0.0, 10.072406384277343);(-1.9105729248046874, 9.418789331054686, 0.6727706665039062)
(0.2825157958984375, -0.06703764648437499, 9.995791931152343);(-1.9416975463867185, 9.349357482910156, 0.6009446166992187)
(0.29927520751953124, -0.040701428222656245, 10.098742602539062);(-1.9536685546875, 9.380482104492186, 0.6655880615234374)
(0.34237083740234375, -0.076614453125, 9.983820922851562);(-1.8842367065429686, 9.334992272949219, 0.6081272216796875)
(0.39264907226562495, -0.00239420166015625, 10.232817895507813);(-1.915361328125, 9.375693701171874, 0.5363011718749999)
(0.30885201416015623, 0.0143652099609375, 10.139444030761718);(-1.93451494140625, 9.612719665527344, 0.34237083740234375)
(0.316034619140625, 0.00239420166015625, 10.120290417480469);(-1.924938134765625, 9.557653027343749, 0.5458779785156249)
(0.316034619140625, 0.0143652099609375, 10.072406384277343);(-2.0159177978515626, 9.337386474609374, 0.4165910888671875)
(0.3232172241210937, -0.02154781494140625, 10.019733947753906);(-1.9752163696289062, 9.528922607421874, 0.7565677246093749)
(0.3064578125, -0.033518823242187495, 9.988609326171874);(-1.9584569580078124, 9.488221179199218, 0.6679822631835937)
(0.2059013427734375, 0.09337386474609374, 10.232817895507813);(-1.9105729248046874, 9.3852705078125, 0.6248866333007812)
(0.34237083740234375, -0.14125789794921875, 9.97184991455078);(-1.9584569580078124, 9.311050256347656, 0.4740519287109375)
(0.34715924072265625, -0.11731588134765625, 10.09395419921875);(-1.944091748046875, 9.311050256347656, 0.565031591796875)
(0.36631285400390623, -0.040701428222656245, 10.08677159423828);(-2.020706201171875, 9.157821350097656, 0.507570751953125)
(0.34715924072265625, 0.13646949462890623, 10.096348400878906);(-1.9728221679687499, 9.320627062988281, 0.5530605834960938)
(0.45489831542968745, -0.1292868896484375, 10.043675964355469);(-1.9416975463867185, 9.188945971679686, 0.6607996582031249)
(0.1771709228515625, -0.14604630126953125, 10.096348400878906);(-2.0254946044921875, 9.418789331054686, 0.43574470214843747)
(0.3902548706054687, -0.011971008300781249, 10.108319409179687);(-1.9847931762695312, 9.315838659667968, 0.45489831542968745)
(0.3184288208007812, -0.06464344482421874, 10.16338604736328);(-1.9704279663085937, 9.361328491210937, 0.5123591552734374)
(0.4429273071289062, 0.11731588134765625, 10.0748005859375);(-2.123656872558594, 9.22485899658203, 0.4740519287109375)
(0.3112462158203125, -0.086191259765625, 10.060435375976562);(-1.944091748046875, 9.277531433105468, 0.4860229370117187)
(0.3184288208007812, 0.0, 10.146626635742187);(-2.1452046874999997, 9.325415466308593, 0.55545478515625)
(0.30885201416015623, -0.0383072265625, 10.041281762695311);(-1.9871873779296874, 9.337386474609374, 0.5578489868164063)
(0.316034619140625, -0.062249243164062495, 10.036493359375);(-1.936909143066406, 9.325415466308593, 0.507570751953125)
(0.4572925170898437, -0.02633621826171875, 10.244788903808594);(-1.9512743530273435, 9.246406811523437, 0.5410895751953124)
(0.3327940307617187, -0.0047884033203125, 9.955090502929687);(-2.0278888061523435, 9.311050256347656, 0.47884033203125)
(0.4381389038085937, -0.03591302490234375, 10.09395419921875);(-1.956062756347656, 9.356540087890625, 0.4860229370117187)
(0.39743747558593745, -0.05027823486328125, 10.244788903808594);(-1.9512743530273435, 9.291896643066405, 0.45489831542968745)
(0.28969840087890625, 0.0, 10.098742602539062);(-1.9943699829101562, 9.251195214843749, 0.430956298828125)
(0.3232172241210937, -0.05027823486328125, 10.014945544433592);(-1.8411410766601561, 9.279925634765624, 0.39983167724609375)
(0.33039982910156246, -0.12210428466796874, 10.115502014160155);(-2.1452046874999997, 9.205705383300781, 0.3280056274414062)
(0.33039982910156246, -0.09337386474609374, 10.072406384277343);(-2.1164742675781247, 9.550470422363281, 0.4381389038085937)
(0.20350714111328125, -0.05027823486328125, 10.117896215820313);(-1.9297265380859374, 9.327809667968749, 0.23223756103515625)
(0.35673604736328124, -0.0430956298828125, 10.13226142578125);(-1.8435352783203125, 9.330203869628905, 0.3854664672851562)
(0.44053310546874996, -0.04548983154296875, 10.043675964355469);(-1.9297265380859374, 9.169792358398437, 0.4285620971679687)
(0.3447650390625, 0.011971008300781249, 10.058041174316406);(-1.917755529785156, 9.138667736816405, 0.36152445068359373)
(0.3136404174804687, -0.00239420166015625, 10.098742602539062);(-1.9416975463867185, 9.203311181640624, 0.24899697265624998)
(0.32082302246093747, -0.047884033203124995, 10.084377392578125);(-1.8626888916015625, 9.239224206542968, 0.14125789794921875)
(0.4285620971679687, 0.13646949462890623, 10.070012182617187);(-2.01112939453125, 9.100360510253905, 0.30406361083984373)
(0.3064578125, -0.14125789794921875, 10.041281762695311);(-1.9680337646484374, 9.0788126953125, 0.3327940307617187)
(0.32561142578124996, -0.13168109130859373, 10.09395419921875);(-1.9704279663085937, 9.193734375, 0.27293898925781246)
