(0.2705447875976562, -0.055066638183593745, 10.13226142578125);(-1.1420341918945311, 9.591171850585937, 1.8028338500976562)
(0.3447650390625, -0.0718260498046875, 10.036493359375);(-1.1827356201171875, 9.627084875488281, 1.7429788085937499)
(0.3184288208007812, -0.05746083984375, 9.964667309570311);(-1.1851298217773436, 9.619902270507811, 1.70467158203125)
(0.3687070556640625, -0.06943184814453125, 10.058041174316406);(-0.9409212524414062, 9.6151138671875, 1.8100164550781248)
(0.28012159423828126, -0.06464344482421874, 10.043675964355469);(-1.120486376953125, 9.667786303710937, 1.7477672119140624)
(0.3136404174804687, -0.05746083984375, 10.05564697265625);(-1.1013327636718748, 9.677363110351562, 1.7860744384765623)
(0.2920926025390625, -0.1149216796875, 10.101136804199218);(-1.1109095703125, 9.64623848876953, 1.6735469604492186)
(0.258573779296875, -0.03591302490234375, 10.005368737792969);(-1.1085153686523437, 9.624690673828125, 1.8267758666992187)
(0.2920926025390625, -0.10295067138671875, 10.228029492187499);(-1.1037269653320312, 9.660603698730467, 1.7956512451171873)
(0.45489831542968745, -0.0143652099609375, 9.935936889648437);(-1.177947216796875, 9.701305126953125, 1.7980454467773437)
(0.3064578125, -0.05985504150390625, 10.263942517089843);(-1.1085153686523437, 9.698910925292969, 1.7118541870117185)
(0.20350714111328125, -0.06943184814453125, 9.993397729492187);(-1.139639990234375, 9.670180505371093, 1.6927005737304686)
(0.3112462158203125, -0.0718260498046875, 10.225635290527343);(-1.0821791503906248, 9.648632690429688, 1.7022773803710936)
(0.16519991455078123, -0.07422025146484375, 10.062829577636718);(-1.149216796875, 9.65342109375, 1.7812860351562498)
(0.3902548706054687, -0.11252747802734374, 10.189722265624999);(-1.1180921752929687, 9.667786303710937, 1.7334020019531249)
(0.28490999755859375, -0.086191259765625, 10.062829577636718);(-1.1372457885742187, 9.76116016845703, 1.62805712890625)
(0.29927520751953124, -0.06943184814453125, 10.223241088867187);(-1.0845733520507812, 9.674968908691406, 1.7286135986328124)
(0.316034619140625, -0.1005564697265625, 10.031704956054687);(-1.1276689819335937, 9.694122521972655, 1.7118541870117185)
(0.3591302490234375, -0.02154781494140625, 9.981426721191406);(-1.0726023437499999, 9.619902270507811, 1.8291700683593748)
(0.3495534423828125, -0.031124621582031248, 10.096348400878906);(-1.1180921752929687, 9.696516723632811, 1.7597382202148437)
(0.3184288208007812, -0.06943184814453125, 10.081983190917969);(-1.0558429321289062, 9.639055883789062, 1.6998831787109374)
(0.32561142578124996, -0.0143652099609375, 10.122684619140625);(-1.1563994018554686, 9.689334118652344, 1.68551796875)
(0.32561142578124996, 0.0143652099609375, 10.098742602539062);(-1.0917559570312498, 9.591171850585937, 1.8914193115234375)
(0.239420166015625, -0.11731588134765625, 10.084377392578125);(-1.1180921752929687, 9.694122521972655, 1.8507178833007811)
(0.1771709228515625, -0.05985504150390625, 10.070012182617187);(-1.139639990234375, 9.639055883789062, 1.7812860351562498)
(0.30406361083984373, -0.0909796630859375, 10.05564697265625);(-1.1468225952148436, 9.629479077148437, 1.7214309936523438)
(0.32561142578124996, -0.05746083984375, 10.129867224121092);(-1.0869675537109373, 9.598354455566406, 1.8004396484374998)
